cluster,task,n_active,n_valid,n_toxic,n_nontoxic,pct_toxic,pct_nontoxic
267,SR-p53,6,6,0,6,0.0,100.0
268,NR-AR,3,3,0,3,0.0,100.0
268,NR-Aromatase,3,2,0,2,0.0,100.0
268,NR-PPAR-gamma,3,2,0,2,0.0,100.0
268,SR-HSE,3,1,0,1,0.0,100.0
268,NR-AR-LBD,3,2,0,2,0.0,100.0
268,NR-ER,3,2,0,2,0.0,100.0
268,SR-ARE,3,1,0,1,0.0,100.0
268,SR-MMP,3,2,0,2,0.0,100.0
268,NR-AhR,3,3,0,3,0.0,100.0
268,NR-ER-LBD,3,3,1,2,33.33,66.67
268,SR-ATAD5,3,2,0,2,0.0,100.0
268,SR-p53,3,2,0,2,0.0,100.0
269,NR-AR,8,8,1,7,12.5,87.5
269,NR-Aromatase,8,7,2,5,28.57,71.43
269,NR-PPAR-gamma,8,8,1,7,12.5,87.5
269,SR-HSE,8,6,0,6,0.0,100.0
269,NR-AR-LBD,8,8,2,6,25.0,75.0
269,NR-ER,8,6,0,6,0.0,100.0
269,SR-ARE,8,6,1,5,16.67,83.33
269,SR-MMP,8,5,0,5,0.0,100.0
269,NR-AhR,8,8,1,7,12.5,87.5
269,NR-ER-LBD,8,7,0,7,0.0,100.0
269,SR-ATAD5,8,8,0,8,0.0,100.0
269,SR-p53,8,8,2,6,25.0,75.0
270,NR-AR,5,4,0,4,0.0,100.0
270,NR-Aromatase,5,2,0,2,0.0,100.0
270,NR-PPAR-gamma,5,4,1,3,25.0,75.0
270,SR-HSE,5,4,0,4,0.0,100.0
270,NR-AR-LBD,5,4,0,4,0.0,100.0
270,NR-ER,5,3,0,3,0.0,100.0
270,SR-ARE,5,4,0,4,0.0,100.0
270,SR-MMP,5,4,0,4,0.0,100.0
270,NR-AhR,5,4,1,3,25.0,75.0
270,NR-ER-LBD,5,4,0,4,0.0,100.0
270,SR-ATAD5,5,4,0,4,0.0,100.0
270,SR-p53,5,4,0,4,0.0,100.0
271,NR-AR,4,4,0,4,0.0,100.0
271,NR-Aromatase,4,3,0,3,0.0,100.0
271,NR-PPAR-gamma,4,4,0,4,0.0,100.0
271,SR-HSE,4,4,1,3,25.0,75.0
271,NR-AR-LBD,4,3,0,3,0.0,100.0
271,NR-ER,4,4,1,3,25.0,75.0
271,SR-ARE,4,2,0,2,0.0,100.0
271,SR-MMP,4,3,1,2,33.33,66.67
271,NR-AhR,4,3,0,3,0.0,100.0
271,NR-ER-LBD,4,4,1,3,25.0,75.0
271,SR-ATAD5,4,4,0,4,0.0,100.0
271,SR-p53,4,4,1,3,25.0,75.0
272,NR-AR,3,2,0,2,0.0,100.0
272,NR-Aromatase,3,2,0,2,0.0,100.0
272,NR-PPAR-gamma,3,1,0,1,0.0,100.0
272,SR-HSE,3,2,0,2,0.0,100.0
272,NR-AR-LBD,3,2,0,2,0.0,100.0
272,NR-ER,3,2,0,2,0.0,100.0
272,SR-ARE,3,2,0,2,0.0,100.0
272,SR-MMP,3,1,0,1,0.0,100.0
272,NR-AhR,3,1,0,1,0.0,100.0
272,NR-ER-LBD,3,2,0,2,0.0,100.0
272,SR-ATAD5,3,2,0,2,0.0,100.0
272,SR-p53,3,2,0,2,0.0,100.0
273,NR-AR,11,11,2,9,18.18,81.82
273,NR-Aromatase,11,7,0,7,0.0,100.0
273,NR-PPAR-gamma,11,10,1,9,10.0,90.0
273,SR-HSE,11,7,1,6,14.29,85.71
273,NR-AR-LBD,11,11,2,9,18.18,81.82
273,NR-ER,11,11,5,6,45.45,54.55
273,SR-ARE,11,5,1,4,20.0,80.0
273,SR-MMP,11,7,3,4,42.86,57.14
273,NR-AhR,11,8,0,8,0.0,100.0
273,NR-ER-LBD,11,9,3,6,33.33,66.67
273,SR-ATAD5,11,11,3,8,27.27,72.73
273,SR-p53,11,11,4,7,36.36,63.64
274,NR-AR,6,6,0,6,0.0,100.0
274,NR-Aromatase,6,3,0,3,0.0,100.0
274,NR-PPAR-gamma,6,4,0,4,0.0,100.0
274,SR-HSE,6,4,0,4,0.0,100.0
274,NR-AR-LBD,6,4,1,3,25.0,75.0
274,NR-ER,6,3,1,2,33.33,66.67
274,SR-ARE,6,2,0,2,0.0,100.0
274,SR-MMP,6,4,2,2,50.0,50.0
274,NR-AhR,6,6,1,5,16.67,83.33
274,NR-ER-LBD,6,5,1,4,20.0,80.0
274,SR-ATAD5,6,4,1,3,25.0,75.0
274,SR-p53,6,4,2,2,50.0,50.0
275,NR-AR,3,3,0,3,0.0,100.0
275,NR-Aromatase,3,2,0,2,0.0,100.0
275,NR-PPAR-gamma,3,2,0,2,0.0,100.0
275,SR-HSE,3,2,0,2,0.0,100.0
275,NR-AR-LBD,3,3,0,3,0.0,100.0
275,NR-ER,3,2,2,0,100.0,0.0
275,SR-ARE,3,2,0,2,0.0,100.0
275,SR-MMP,3,2,1,1,50.0,50.0
275,NR-AhR,3,2,0,2,0.0,100.0
275,NR-ER-LBD,3,3,1,2,33.33,66.67
275,SR-ATAD5,3,2,0,2,0.0,100.0
275,SR-p53,3,2,0,2,0.0,100.0
276,NR-AR,3,3,1,2,33.33,66.67
276,NR-Aromatase,3,2,0,2,0.0,100.0
276,NR-PPAR-gamma,3,3,0,3,0.0,100.0
276,SR-HSE,3,3,0,3,0.0,100.0
276,NR-AR-LBD,3,3,0,3,0.0,100.0
276,NR-ER,3,3,1,2,33.33,66.67
276,SR-ARE,3,2,0,2,0.0,100.0
276,SR-MMP,3,2,1,1,50.0,50.0
276,NR-AhR,3,2,0,2,0.0,100.0
276,NR-ER-LBD,3,2,1,1,50.0,50.0
276,SR-ATAD5,3,3,0,3,0.0,100.0
276,SR-p53,3,3,0,3,0.0,100.0
277,NR-AR,1,1,0,1,0.0,100.0
277,NR-Aromatase,1,1,0,1,0.0,100.0
277,SR-HSE,1,1,0,1,0.0,100.0
277,NR-AR-LBD,1,1,0,1,0.0,100.0
277,NR-AhR,1,1,0,1,0.0,100.0
277,NR-ER-LBD,1,1,0,1,0.0,100.0
277,SR-ATAD5,1,1,0,1,0.0,100.0
277,SR-p53,1,1,0,1,0.0,100.0
278,NR-AR,6,5,1,4,20.0,80.0
278,NR-Aromatase,6,4,0,4,0.0,100.0
278,NR-PPAR-gamma,6,3,0,3,0.0,100.0
278,SR-HSE,6,3,1,2,33.33,66.67
278,NR-AR-LBD,6,5,0,5,0.0,100.0
278,NR-ER,6,6,1,5,16.67,83.33
278,SR-ARE,6,3,0,3,0.0,100.0
278,SR-MMP,6,2,0,2,0.0,100.0
278,NR-AhR,6,4,2,2,50.0,50.0
278,NR-ER-LBD,6,6,1,5,16.67,83.33
278,SR-ATAD5,6,5,0,5,0.0,100.0
278,SR-p53,6,5,0,5,0.0,100.0
279,NR-AR,4,4,0,4,0.0,100.0
279,NR-Aromatase,4,3,1,2,33.33,66.67
279,NR-PPAR-gamma,4,3,0,3,0.0,100.0
279,SR-HSE,4,3,0,3,0.0,100.0
279,NR-AR-LBD,4,4,0,4,0.0,100.0
279,NR-ER,4,3,0,3,0.0,100.0
279,SR-ARE,4,2,0,2,0.0,100.0
279,SR-MMP,4,3,0,3,0.0,100.0
279,NR-AhR,4,3,0,3,0.0,100.0
279,NR-ER-LBD,4,2,0,2,0.0,100.0
279,SR-ATAD5,4,3,0,3,0.0,100.0
279,SR-p53,4,4,2,2,50.0,50.0
280,NR-AR,11,10,0,10,0.0,100.0
280,NR-Aromatase,11,8,1,7,12.5,87.5
280,NR-PPAR-gamma,11,10,0,10,0.0,100.0
280,SR-HSE,11,9,0,9,0.0,100.0
280,NR-AR-LBD,11,10,0,10,0.0,100.0
280,NR-ER,11,10,2,8,20.0,80.0
280,SR-ARE,11,8,2,6,25.0,75.0
280,SR-MMP,11,8,2,6,25.0,75.0
280,NR-AhR,11,10,0,10,0.0,100.0
280,NR-ER-LBD,11,10,1,9,10.0,90.0
280,SR-ATAD5,11,11,0,11,0.0,100.0
280,SR-p53,11,11,2,9,18.18,81.82
281,NR-AR,1,1,0,1,0.0,100.0
281,NR-Aromatase,1,1,0,1,0.0,100.0
281,NR-PPAR-gamma,1,1,0,1,0.0,100.0
281,SR-HSE,1,1,0,1,0.0,100.0
281,NR-AR-LBD,1,1,0,1,0.0,100.0
281,NR-ER,1,1,0,1,0.0,100.0
281,SR-ARE,1,1,0,1,0.0,100.0
281,SR-MMP,1,1,0,1,0.0,100.0
281,NR-AhR,1,1,0,1,0.0,100.0
281,NR-ER-LBD,1,1,0,1,0.0,100.0
281,SR-ATAD5,1,1,0,1,0.0,100.0
281,SR-p53,1,1,0,1,0.0,100.0
282,NR-AR,4,4,1,3,25.0,75.0
282,NR-Aromatase,4,3,1,2,33.33,66.67
282,NR-PPAR-gamma,4,3,0,3,0.0,100.0
282,SR-HSE,4,4,0,4,0.0,100.0
282,NR-AR-LBD,4,4,1,3,25.0,75.0
282,NR-ER,4,3,0,3,0.0,100.0
282,SR-ARE,4,3,1,2,33.33,66.67
282,SR-MMP,4,3,0,3,0.0,100.0
282,NR-AhR,4,3,0,3,0.0,100.0
282,NR-ER-LBD,4,4,0,4,0.0,100.0
282,SR-ATAD5,4,4,0,4,0.0,100.0
282,SR-p53,4,4,0,4,0.0,100.0
283,NR-AR,6,6,0,6,0.0,100.0
283,NR-Aromatase,6,5,0,5,0.0,100.0
283,NR-PPAR-gamma,6,5,0,5,0.0,100.0
283,SR-HSE,6,6,0,6,0.0,100.0
283,NR-AR-LBD,6,6,0,6,0.0,100.0
283,NR-ER,6,6,0,6,0.0,100.0
283,SR-ARE,6,5,1,4,20.0,80.0
283,SR-MMP,6,3,0,3,0.0,100.0
283,NR-AhR,6,5,1,4,20.0,80.0
283,NR-ER-LBD,6,6,0,6,0.0,100.0
283,SR-ATAD5,6,6,0,6,0.0,100.0
283,SR-p53,6,6,0,6,0.0,100.0
284,NR-AR,5,5,1,4,20.0,80.0
284,NR-Aromatase,5,5,1,4,20.0,80.0
284,NR-PPAR-gamma,5,4,0,4,0.0,100.0
284,SR-HSE,5,4,0,4,0.0,100.0
284,NR-AR-LBD,5,5,1,4,20.0,80.0
284,NR-ER,5,3,0,3,0.0,100.0
284,SR-ARE,5,3,1,2,33.33,66.67
284,SR-MMP,5,3,0,3,0.0,100.0
284,NR-AhR,5,5,0,5,0.0,100.0
284,NR-ER-LBD,5,5,0,5,0.0,100.0
284,SR-ATAD5,5,5,0,5,0.0,100.0
284,SR-p53,5,5,0,5,0.0,100.0
285,NR-AR,2,2,0,2,0.0,100.0
285,NR-Aromatase,2,1,0,1,0.0,100.0
285,NR-PPAR-gamma,2,1,0,1,0.0,100.0
285,SR-HSE,2,2,0,2,0.0,100.0
285,NR-AR-LBD,2,2,0,2,0.0,100.0
285,NR-ER,2,2,0,2,0.0,100.0
285,SR-ARE,2,1,0,1,0.0,100.0
285,SR-MMP,2,1,0,1,0.0,100.0
285,NR-AhR,2,2,1,1,50.0,50.0
285,NR-ER-LBD,2,2,0,2,0.0,100.0
285,SR-ATAD5,2,2,0,2,0.0,100.0
285,SR-p53,2,2,0,2,0.0,100.0
286,NR-AR,6,5,0,5,0.0,100.0
286,NR-Aromatase,6,4,1,3,25.0,75.0
286,NR-PPAR-gamma,6,5,1,4,20.0,80.0
286,SR-HSE,6,4,0,4,0.0,100.0
286,NR-AR-LBD,6,5,0,5,0.0,100.0
286,NR-ER,6,5,0,5,0.0,100.0
286,SR-ARE,6,3,1,2,33.33,66.67
286,SR-MMP,6,5,0,5,0.0,100.0
286,NR-AhR,6,4,0,4,0.0,100.0
286,NR-ER-LBD,6,3,0,3,0.0,100.0
286,SR-ATAD5,6,5,0,5,0.0,100.0
286,SR-p53,6,4,1,3,25.0,75.0
287,NR-AR,35,32,2,30,6.25,93.75
287,NR-Aromatase,35,24,2,22,8.33,91.67
287,NR-PPAR-gamma,35,28,0,28,0.0,100.0
287,SR-HSE,35,28,1,27,3.57,96.43
287,NR-AR-LBD,35,30,0,30,0.0,100.0
287,NR-ER,35,26,5,21,19.23,80.77
287,SR-ARE,35,25,6,19,24.0,76.0
287,SR-MMP,35,27,8,19,29.63,70.37
287,NR-AhR,35,26,11,15,42.31,57.69
287,NR-ER-LBD,35,26,2,24,7.69,92.31
287,SR-ATAD5,35,30,1,29,3.33,96.67
287,SR-p53,35,31,4,27,12.9,87.1
288,NR-AR,6,6,0,6,0.0,100.0
288,NR-Aromatase,6,5,2,3,40.0,60.0
288,NR-PPAR-gamma,6,5,1,4,20.0,80.0
288,SR-HSE,6,4,0,4,0.0,100.0
288,NR-AR-LBD,6,6,1,5,16.67,83.33
288,NR-ER,6,6,0,6,0.0,100.0
288,SR-ARE,6,3,1,2,33.33,66.67
288,SR-MMP,6,3,1,2,33.33,66.67
288,NR-AhR,6,5,0,5,0.0,100.0
288,NR-ER-LBD,6,5,0,5,0.0,100.0
288,SR-ATAD5,6,6,0,6,0.0,100.0
288,SR-p53,6,6,1,5,16.67,83.33
289,NR-AR,5,5,0,5,0.0,100.0
289,NR-Aromatase,5,5,0,5,0.0,100.0
289,NR-PPAR-gamma,5,5,1,4,20.0,80.0
289,SR-HSE,5,5,0,5,0.0,100.0
289,NR-AR-LBD,5,5,0,5,0.0,100.0
289,NR-ER,5,3,0,3,0.0,100.0
289,SR-ARE,5,4,0,4,0.0,100.0
289,SR-MMP,5,4,0,4,0.0,100.0
289,NR-AhR,5,4,2,2,50.0,50.0
289,NR-ER-LBD,5,5,0,5,0.0,100.0
289,SR-ATAD5,5,5,0,5,0.0,100.0
289,SR-p53,5,5,0,5,0.0,100.0
290,NR-AR,3,3,0,3,0.0,100.0
290,NR-Aromatase,3,2,0,2,0.0,100.0
290,NR-PPAR-gamma,3,3,0,3,0.0,100.0
290,SR-HSE,3,3,0,3,0.0,100.0
290,NR-AR-LBD,3,3,0,3,0.0,100.0
290,NR-ER,3,3,0,3,0.0,100.0
290,SR-ARE,3,3,0,3,0.0,100.0
290,SR-MMP,3,2,0,2,0.0,100.0
290,NR-AhR,3,3,0,3,0.0,100.0
290,NR-ER-LBD,3,3,0,3,0.0,100.0
290,SR-ATAD5,3,3,0,3,0.0,100.0
290,SR-p53,3,3,0,3,0.0,100.0
291,NR-AR,10,8,0,8,0.0,100.0
291,NR-Aromatase,10,7,0,7,0.0,100.0
291,NR-PPAR-gamma,10,7,0,7,0.0,100.0
291,SR-HSE,10,8,0,8,0.0,100.0
291,NR-AR-LBD,10,7,0,7,0.0,100.0
291,NR-ER,10,7,0,7,0.0,100.0
291,SR-ARE,10,6,0,6,0.0,100.0
291,SR-MMP,10,9,3,6,33.33,66.67
291,NR-AhR,10,8,0,8,0.0,100.0
291,NR-ER-LBD,10,8,0,8,0.0,100.0
291,SR-ATAD5,10,7,0,7,0.0,100.0
291,SR-p53,10,9,0,9,0.0,100.0
292,NR-AR,12,12,0,12,0.0,100.0
292,NR-Aromatase,12,11,0,11,0.0,100.0
292,NR-PPAR-gamma,12,11,0,11,0.0,100.0
292,SR-HSE,12,10,1,9,10.0,90.0
292,NR-AR-LBD,12,11,0,11,0.0,100.0
292,NR-ER,12,12,0,12,0.0,100.0
292,SR-ARE,12,9,0,9,0.0,100.0
292,SR-MMP,12,10,0,10,0.0,100.0
292,NR-AhR,12,9,0,9,0.0,100.0
292,NR-ER-LBD,12,12,0,12,0.0,100.0
292,SR-ATAD5,12,12,0,12,0.0,100.0
292,SR-p53,12,11,1,10,9.09,90.91
293,NR-AR,26,25,4,21,16.0,84.0
293,NR-Aromatase,26,18,2,16,11.11,88.89
293,NR-PPAR-gamma,26,14,0,14,0.0,100.0
293,SR-HSE,26,19,3,16,15.79,84.21
293,NR-AR-LBD,26,22,3,19,13.64,86.36
293,NR-ER,26,20,4,16,20.0,80.0
293,SR-ARE,26,16,3,13,18.75,81.25
293,SR-MMP,26,19,7,12,36.84,63.16
293,NR-AhR,26,20,2,18,10.0,90.0
293,NR-ER-LBD,26,21,2,19,9.52,90.48
293,SR-ATAD5,26,22,1,21,4.55,95.45
293,SR-p53,26,23,4,19,17.39,82.61
294,NR-AR,1,1,0,1,0.0,100.0
294,SR-HSE,1,1,0,1,0.0,100.0
294,NR-AR-LBD,1,1,0,1,0.0,100.0
294,SR-ARE,1,1,0,1,0.0,100.0
294,NR-AhR,1,1,1,0,100.0,0.0
294,NR-ER-LBD,1,1,0,1,0.0,100.0
294,SR-ATAD5,1,1,0,1,0.0,100.0
294,SR-p53,1,1,0,1,0.0,100.0
295,NR-AR,9,7,0,7,0.0,100.0
295,NR-Aromatase,9,6,0,6,0.0,100.0
295,NR-PPAR-gamma,9,5,1,4,20.0,80.0
295,SR-HSE,9,6,1,5,16.67,83.33
295,NR-AR-LBD,9,6,1,5,16.67,83.33
295,NR-ER,9,6,2,4,33.33,66.67
295,SR-ARE,9,6,2,4,33.33,66.67
295,SR-MMP,9,7,1,6,14.29,85.71
295,NR-AhR,9,5,0,5,0.0,100.0
295,NR-ER-LBD,9,6,1,5,16.67,83.33
295,SR-ATAD5,9,7,1,6,14.29,85.71
295,SR-p53,9,6,0,6,0.0,100.0
296,NR-AR,7,7,0,7,0.0,100.0
296,NR-Aromatase,7,3,1,2,33.33,66.67
296,NR-PPAR-gamma,7,4,0,4,0.0,100.0
296,SR-HSE,7,4,0,4,0.0,100.0
296,NR-AR-LBD,7,3,0,3,0.0,100.0
296,NR-ER,7,3,0,3,0.0,100.0
296,SR-ARE,7,3,2,1,66.67,33.33
296,SR-MMP,7,5,2,3,40.0,60.0
296,NR-AhR,7,7,0,7,0.0,100.0
296,NR-ER-LBD,7,5,0,5,0.0,100.0
296,SR-ATAD5,7,4,0,4,0.0,100.0
296,SR-p53,7,2,0,2,0.0,100.0
297,NR-AR,3,2,0,2,0.0,100.0
297,NR-Aromatase,3,1,0,1,0.0,100.0
297,NR-PPAR-gamma,3,1,0,1,0.0,100.0
297,SR-HSE,3,3,1,2,33.33,66.67
297,NR-AR-LBD,3,1,0,1,0.0,100.0
297,NR-ER,3,1,0,1,0.0,100.0
297,SR-ARE,3,3,1,2,33.33,66.67
297,SR-MMP,3,2,0,2,0.0,100.0
297,NR-AhR,3,2,0,2,0.0,100.0
297,NR-ER-LBD,3,1,0,1,0.0,100.0
297,SR-ATAD5,3,2,1,1,50.0,50.0
297,SR-p53,3,2,1,1,50.0,50.0
298,NR-AR,1,1,0,1,0.0,100.0
298,NR-Aromatase,1,1,0,1,0.0,100.0
298,NR-PPAR-gamma,1,1,0,1,0.0,100.0
298,SR-HSE,1,1,0,1,0.0,100.0
298,NR-AhR,1,1,0,1,0.0,100.0
298,NR-ER-LBD,1,1,0,1,0.0,100.0
298,SR-ATAD5,1,1,0,1,0.0,100.0
298,SR-p53,1,1,0,1,0.0,100.0
299,NR-AR,2,2,0,2,0.0,100.0
299,NR-Aromatase,2,2,0,2,0.0,100.0
299,NR-PPAR-gamma,2,2,0,2,0.0,100.0
299,SR-HSE,2,2,0,2,0.0,100.0
299,NR-AR-LBD,2,2,0,2,0.0,100.0
299,NR-ER,2,1,0,1,0.0,100.0
299,SR-ARE,2,2,1,1,50.0,50.0
299,SR-MMP,2,2,0,2,0.0,100.0
299,NR-AhR,2,2,2,0,100.0,0.0
299,NR-ER-LBD,2,2,0,2,0.0,100.0
299,SR-ATAD5,2,2,0,2,0.0,100.0
299,SR-p53,2,2,1,1,50.0,50.0
